[23, 23, 22, 23, 22, 23, 20, 23, 22, 23, 22, 23, 22, 23, 22, 23, 20, 23, 22, 23, 20, 23, 20, 23]
[23, 23, 23, 23, 22, 23, 20, 23, 22, 23, 22, 23, 22, 23, 22, 23, 20, 23, 22, 23, 20, 23, 20, 23]
[23, 23, 23, 23, 19, 23, 13, 23, 19, 23, 13, 23, 19, 23, 19, 23, 13, 23, 19, 23, 13, 23, 19, 23]
[23, 23, 23, 23, 22, 23, 20, 23, 22, 23, 22, 23, 22, 23, 20, 23, 20, 23, 22, 23, 20, 23, 22, 23]
[23, 23, 19, 23, 19, 23, 13, 23, 19, 23, 13, 23, 19, 23, 19, 23, 13, 23, 19, 23, 13, 23, 19, 23]
[23, 23, 22, 23, 22, 23, 20, 23, 22, 23, 22, 23, 22, 23, 20, 23, 20, 23, 22, 23, 20, 23, 22, 23]
[23, 23, 23, 23, 19, 23, 13, 23, 19, 23, 13, 23, 19, 23, 13, 23, 13, 23, 19, 23, 13, 23, 19, 23]
[23, 23, 13, 23, 19, 23, 13, 23, 19, 23, 13, 23, 19, 23, 13, 23, 13, 23, 19, 23, 13, 23, 19, 23]
[23, 23, 23, 23, 23, 23, 13, 23, 23, 23, 19, 23, 19, 23, 19, 23, 13, 23, 19, 23, 13, 23, 23, 23]
[23, 23, 23, 23, 19, 23, 13, 23, 23, 23, 13, 23, 19, 23, 13, 23, 13, 23, 19, 23, 13, 23, 19, 23]
[23, 23, 23, 23, 22, 23, 20, 23, 23, 23, 22, 23, 22, 23, 20, 23, 20, 23, 22, 23, 20, 23, 22, 23]
[23, 23, 23, 23, 19, 23, 13, 23, 23, 23, 13, 23, 19, 23, 19, 23, 13, 23, 19, 23, 13, 23, 19, 23]
[23, 23, 13, 23, 19, 23, 13, 23, 13, 23, 13, 23, 19, 23, 13, 23, 13, 23, 19, 23, 13, 23, 19, 23]
[23, 23, 23, 23, 19, 23, 13, 23, 13, 23, 13, 23, 19, 23, 13, 23, 13, 23, 19, 23, 13, 23, 19, 23]
[23, 23, 19, 23, 19, 23, 13, 23, 19, 23, 13, 23, 19, 23, 13, 23, 13, 23, 19, 23, 13, 23, 19, 23]
[23, 23, 23, 23, 19, 23, 13, 23, 19, 23, 13, 23, 19, 23, 19, 23, 13, 23, 19, 23, 13, 23, 23, 23]
[23, 23, 23, 23, 22, 23, 20, 23, 22, 23, 22, 23, 22, 23, 20, 23, 20, 23, 22, 23, 20, 23, 23, 23]
[23, 21, 23, 23, 22, 23, 20, 23, 22, 23, 23, 23, 22, 23, 23, 23, 20, 23, 22, 23, 20, 21, 22, 23]
[23, 23, 19, 23, 19, 23, 13, 23, 19, 23, 19, 23, 19, 23, 19, 23, 13, 19, 19, 23, 13, 23, 19, 23]
[23, 23, 23, 23, 23, 23, 20, 23, 23, 23, 23, 23, 22, 23, 22, 23, 20, 23, 22, 23, 20, 23, 23, 23]
[23, 23, 23, 23, 23, 23, 13, 23, 23, 23, 19, 23, 19, 23, 23, 23, 13, 23, 19, 23, 13, 23, 23, 23]
[23, 23, 23, 23, 23, 23, 13, 23, 19, 23, 23, 23, 19, 23, 13, 23, 13, 23, 19, 23, 13, 23, 23, 23]
[23, 23, 23, 23, 23, 23, 13, 23, 19, 23, 13, 23, 19, 23, 23, 23, 13, 23, 19, 23, 13, 23, 23, 23]
[23, 23, 13, 23, 19, 23, 13, 23, 13, 23, 13, 23, 19, 23, 19, 23, 13, 23, 19, 23, 13, 23, 19, 23]
[23, 23, 13, 23, 19, 23, 13, 23, 13, 23, 19, 23, 19, 23, 13, 23, 13, 23, 19, 23, 13, 23, 19, 23]
[23, 23, 23, 23, 19, 23, 13, 23, 19, 23, 13, 23, 19, 23, 13, 23, 13, 23, 19, 23, 13, 23, 23, 23]
[23, 23, 23, 23, 19, 23, 13, 23, 19, 23, 13, 23, 19, 23, 13, 23, 13, 23, 19, 23, 13, 23, 13, 23]
[23, 23, 23, 23, 23, 23, 13, 23, 23, 23, 23, 23, 19, 23, 23, 23, 13, 23, 19, 23, 13, 23, 23, 23]
[23, 23, 13, 23, 19, 23, 13, 23, 19, 23, 13, 23, 19, 23, 13, 23, 13, 23, 19, 23, 13, 23, 13, 23]
[23, 23, 23, 23, 23, 23, 13, 23, 19, 23, 13, 23, 19, 23, 19, 23, 13, 23, 19, 23, 13, 23, 23, 23]
[23, 23, 23, 23, 23, 23, 13, 23, 19, 23, 19, 23, 19, 23, 13, 23, 13, 23, 19, 23, 13, 23, 23, 23]
[23, 23, 19, 23, 23, 23, 13, 23, 19, 23, 19, 23, 19, 23, 13, 23, 13, 23, 19, 23, 13, 23, 23, 23]
[23, 23, 19, 23, 23, 23, 13, 23, 19, 23, 13, 23, 19, 23, 19, 23, 13, 23, 19, 23, 13, 23, 23, 23]
[23, 21, 23, 23, 22, 23, 20, 23, 22, 23, 23, 23, 22, 23, 22, 23, 20, 23, 22, 23, 20, 21, 22, 23]
[23, 21, 23, 23, 22, 23, 20, 23, 22, 23, 22, 23, 22, 23, 23, 23, 20, 23, 22, 23, 20, 21, 22, 23]
[23, 23, 13, 23, 19, 23, 13, 23, 19, 23, 13, 23, 19, 23, 19, 23, 13, 23, 19, 23, 13, 23, 13, 23]
[23, 23, 13, 23, 19, 23, 13, 23, 19, 23, 19, 23, 19, 23, 13, 23, 13, 23, 19, 23, 13, 23, 13, 23]
[23, 21, 22, 23, 22, 23, 20, 23, 22, 23, 22, 23, 22, 23, 22, 23, 20, 23, 22, 23, 20, 21, 22, 23]
[23, 23, 13, 23, 19, 23, 13, 23, 19, 23, 13, 23, 19, 23, 13, 23, 13, 23, 19, 23, 13, 23, 23, 23]
[23, 23, 13, 23, 19, 23, 13, 23, 19, 23, 13, 23, 19, 23, 19, 23, 13, 23, 19, 23, 13, 23, 23, 23]
[23, 23, 19, 23, 19, 23, 13, 23, 19, 23, 13, 23, 19, 23, 13, 23, 13, 23, 19, 23, 13, 23, 23, 23]
[23, 23, 13, 23, 19, 23, 13, 23, 19, 23, 19, 23, 19, 23, 13, 23, 13, 23, 19, 23, 13, 23, 23, 23]
[23, 21, 23, 23, 22, 23, 20, 23, 22, 23, 22, 23, 22, 23, 22, 23, 20, 23, 22, 23, 20, 21, 22, 23]
[23, 23, 23, 23, 13, 23, 23, 23, 13, 23, 19, 23, 13, 23, 19, 23, 19, 23, 13, 23, 19, 23, 13, 23]
[23, 23, 13, 23, 13, 23, 13, 23, 19, 23, 19, 23, 19, 23, 19, 23, 13, 23, 19, 23, 13, 23, 13, 23]
[23, 21, 23, 23, 22, 23, 20, 23, 22, 23, 23, 23, 22, 23, 22, 23, 20, 23, 22, 23, 20, 21, 23, 23]
[23, 21, 23, 23, 22, 23, 20, 23, 22, 23, 22, 23, 22, 23, 23, 23, 20, 23, 22, 23, 20, 21, 23, 23]
[23, 23, 23, 23, 23, 23, 13, 23, 19, 23, 13, 23, 19, 23, 19, 23, 13, 23, 19, 23, 13, 23, 13, 23]
[23, 23, 23, 23, 23, 23, 13, 23, 19, 23, 19, 23, 19, 23, 13, 23, 13, 23, 19, 23, 13, 23, 13, 23]
[23, 21, 22, 23, 22, 23, 20, 23, 22, 23, 22, 23, 22, 23, 22, 23, 20, 23, 22, 23, 20, 21, 23, 23]
[23, 21, 23, 23, 22, 23, 20, 23, 23, 23, 22, 23, 22, 23, 22, 23, 20, 23, 22, 23, 20, 21, 22, 23]
[23, 23, 23, 23, 23, 23, 13, 23, 19, 23, 13, 23, 19, 23, 13, 23, 13, 23, 19, 23, 13, 23, 23, 23]
[23, 23, 23, 23, 13, 23, 13, 23, 19, 23, 13, 23, 19, 23, 19, 23, 13, 23, 19, 23, 13, 23, 13, 23]
[23, 23, 23, 23, 13, 23, 13, 23, 19, 23, 19, 23, 19, 23, 13, 23, 13, 23, 19, 23, 13, 23, 13, 23]
[23, 21, 23, 23, 22, 23, 20, 23, 22, 23, 22, 23, 22, 23, 22, 23, 20, 23, 22, 23, 20, 21, 23, 23]
[23, 23, 23, 23, 22, 23, 20, 23, 22, 23, 22, 23, 22, 23, 22, 23, 20, 23, 22, 23, 20, 23, 22, 20]
[23, 23, 23, 23, 13, 23, 13, 23, 19, 23, 13, 23, 19, 23, 13, 23, 13, 23, 19, 23, 13, 23, 13, 23]
[23, 23, 23, 23, 23, 23, 13, 23, 19, 23, 13, 23, 19, 23, 13, 23, 13, 23, 19, 23, 13, 23, 13, 23]
[23, 23, 13, 23, 13, 23, 13, 23, 19, 23, 13, 23, 19, 23, 13, 23, 13, 23, 19, 23, 13, 23, 13, 23]
[23, 23, 19, 23, 19, 23, 13, 23, 19, 23, 19, 23, 19, 23, 19, 23, 13, 23, 19, 23, 13, 23, 19, 13]
[23, 21, 23, 23, 23, 23, 20, 23, 22, 23, 23, 23, 22, 23, 22, 23, 20, 23, 22, 23, 20, 21, 23, 23]
[23, 21, 23, 23, 23, 23, 20, 23, 22, 23, 22, 23, 22, 23, 23, 23, 20, 23, 22, 23, 20, 21, 23, 23]
[23, 23, 13, 23, 13, 23, 13, 23, 19, 23, 13, 23, 19, 23, 19, 23, 13, 23, 19, 23, 13, 23, 13, 23]
[23, 23, 13, 23, 13, 23, 13, 23, 19, 23, 19, 23, 19, 23, 13, 23, 13, 23, 19, 23, 13, 23, 13, 23]
[23, 21, 22, 23, 23, 23, 20, 23, 22, 23, 22, 23, 22, 23, 22, 23, 20, 23, 22, 23, 20, 21, 23, 23]
[23, 23, 23, 23, 22, 23, 20, 21, 23, 23, 23, 23, 23, 23, 23, 21, 20, 23, 22, 23, 20, 23, 22, 23]
[23, 21, 23, 23, 23, 23, 20, 23, 22, 23, 22, 23, 22, 23, 22, 23, 20, 23, 22, 23, 20, 21, 23, 23]
[23, 23, 13, 23, 23, 23, 13, 23, 19, 23, 13, 23, 19, 23, 13, 23, 13, 23, 19, 23, 13, 23, 23, 23]
[23, 23, 13, 23, 23, 23, 13, 23, 19, 23, 13, 23, 19, 23, 13, 23, 13, 23, 19, 23, 13, 23, 13, 23]
[23, 23, 23, 23, 22, 23, 20, 21, 23, 23, 23, 23, 22, 23, 23, 21, 20, 23, 22, 23, 20, 23, 22, 23]
[23, 23, 23, 23, 22, 23, 20, 21, 22, 23, 23, 23, 22, 23, 23, 21, 20, 23, 22, 23, 20, 23, 22, 23]
[23, 23, 13, 23, 13, 23, 13, 23, 19, 23, 13, 23, 19, 23, 13, 23, 13, 23, 19, 23, 13, 23, 23, 23]
[23, 21, 22, 23, 22, 21, 20, 23, 22, 23, 22, 23, 22, 23, 22, 23, 20, 23, 22, 23, 20, 21, 22, 23]
[23, 23, 23, 23, 22, 23, 20, 21, 22, 23, 23, 23, 22, 23, 22, 21, 20, 23, 22, 23, 20, 23, 22, 23]
[23, 23, 23, 23, 22, 23, 20, 21, 22, 23, 22, 23, 22, 23, 23, 21, 20, 23, 22, 23, 20, 23, 22, 23]
[23, 23, 23, 23, 22, 23, 20, 21, 22, 23, 23, 23, 22, 23, 23, 21, 20, 23, 22, 23, 20, 23, 23, 23]
[23, 23, 22, 23, 22, 23, 20, 21, 22, 23, 22, 23, 22, 23, 22, 21, 20, 23, 22, 23, 20, 23, 22, 23]
[23, 23, 23, 23, 22, 23, 20, 21, 22, 23, 22, 23, 22, 23, 22, 21, 20, 23, 22, 23, 20, 23, 22, 23]
[23, 23, 23, 23, 22, 23, 20, 21, 23, 23, 23, 23, 22, 23, 22, 21, 20, 23, 22, 23, 20, 23, 22, 23]
[23, 23, 23, 23, 22, 23, 20, 21, 23, 23, 22, 23, 22, 23, 23, 21, 20, 23, 22, 23, 20, 23, 22, 23]
[23, 23, 23, 23, 13, 23, 13, 23, 13, 23, 19, 23, 19, 23, 19, 23, 13, 23, 19, 23, 13, 23, 13, 23]
[23, 23, 23, 23, 23, 23, 23, 23, 19, 23, 13, 23, 19, 23, 13, 23, 13, 23, 19, 23, 13, 23, 23, 23]
